transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,transaction_month,transaction_year,high_value_transaction
T74206,2023-01-13,C3939,Smartphone,8.0,644.97,Cash,Pending,5159.76,1,2023,Yes
T74207,2023-01-13,C4457,Laptop,6.0,525.38,Credit Card,Pending,3152.28,1,2023,Yes
T74208,2023-01-13,Unknown,Tablet,2.0,87.86,Cash,Pending,175.72,1,2023,No
T74209,2023-01-13,C2730,Headphones,10.0,559.8,PayPal,Completed,5598.02,1,2023,Yes
T74210,2023-01-13,C999,Headphones,157.0,386.89,PayPal,Completed,60741.4,1,2023,Yes
T74211,2023-01-13,C2580,Tablet,8.0,232.3,Credit Card,Completed,1858.44,1,2023,Yes
T74212,2023-01-13,C804,Tablet,240.0,805.78,PayPal,Completed,193387.69,1,2023,Yes
T74213,2023-01-13,C1057,Laptop,215.0,525.38,Credit Card,Completed,112956.54,1,2023,Yes
T74214,2023-01-13,C3777,Coffee Machine,2.0,968.92,Credit Card,Unknown,1937.84,1,2023,Yes
T74215,2023-01-13,C721,Smartphone,2.0,451.25,PayPal,Completed,902.5,1,2023,No
T74216,2024-07-07,Unknown,Laptop,3.0,525.38,Credit Card,Failed,1576.14,7,2024,Yes
T74217,2022-04-03,C1522,Coffee Machine,8.0,525.38,Credit Card,Completed,4203.03,4,2022,Yes
T74218,2023-01-13,C4286,Headphones,6.0,410.66,Credit Card,Completed,2463.96,1,2023,Yes
T74219,2023-01-13,C1922,Smartphone,301.0,144.04,Credit Card,Completed,43354.54,1,2023,Yes
T74220,2023-01-13,C1322,Coffee Machine,7.0,525.38,PayPal,Pending,3677.65,1,2023,Yes
T74221,2023-01-13,C1961,Smartphone,7.0,442.93,Cash,Failed,3100.49,1,2023,Yes
T74222,2023-01-13,C1570,Coffee Machine,457.0,601.13,PayPal,Completed,274716.89,1,2023,Yes
T74223,2023-01-13,C2213,Tablet,671.0,525.38,Credit Card,Failed,352529.49,1,2023,Yes
T74224,2023-01-13,C2468,Tablet,188.0,177.55,PayPal,Completed,33379.94,1,2023,Yes
T74225,2023-01-13,C2899,Headphones,10.0,400.44,PayPal,Completed,4004.38,1,2023,Yes
T74226,2023-01-13,C2499,Laptop,434.0,525.38,PayPal,Unknown,228014.6,1,2023,Yes
T74227,2023-01-13,C3642,Headphones,4.0,346.52,Credit Card,Pending,1386.1,1,2023,Yes
T74228,2023-01-13,C3425,Coffee Machine,8.0,525.38,Credit Card,Failed,4203.03,1,2023,Yes
T74229,2023-01-13,C747,Tablet,6.0,280.17,Credit Card,Unknown,1681.02,1,2023,Yes
T74230,2023-01-13,C501,Coffee Machine,662.0,525.38,PayPal,Completed,347801.08,1,2023,Yes
T74231,2023-01-13,C4330,Tablet,3.0,994.43,PayPal,Failed,2983.29,1,2023,Yes
T74232,2023-01-13,C4974,Coffee Machine,4.0,525.38,PayPal,Pending,2101.52,1,2023,Yes
T74233,2023-01-13,C576,Headphones,6.0,146.98,Credit Card,Failed,881.85,1,2023,No
T74234,2023-07-06,C1955,Coffee Machine,9.0,567.48,Credit Card,Completed,5107.28,7,2023,Yes
T74235,2023-01-13,C4796,Laptop,2.0,525.38,Credit Card,Pending,1050.76,1,2023,Yes
T74236,2020-01-09,C3424,Coffee Machine,2.0,751.43,Credit Card,Completed,1502.87,1,2020,Yes
T74237,2023-01-13,C3191,Coffee Machine,9.0,602.56,PayPal,Completed,5423.0,1,2023,Yes
T74238,2023-01-13,C2720,Tablet,877.0,525.38,PayPal,Completed,460757.62,1,2023,Yes
T74239,2023-01-13,C912,Smartphone,517.0,525.38,Credit Card,Pending,271621.08,1,2023,Yes
T74240,2023-01-13,C4379,Smartphone,2.0,943.88,PayPal,Completed,1887.76,1,2023,Yes
T74241,2023-01-13,C3392,Smartphone,1.0,525.38,Cash,Unknown,525.38,1,2023,No
T74242,2023-01-13,C791,Tablet,2.0,362.18,PayPal,Completed,724.35,1,2023,No
,2023-01-13,C4801,Tablet,438.0,751.05,PayPal,Completed,328958.13,1,2023,Yes
T74244,2023-01-13,C494,Coffee Machine,8.0,379.58,Credit Card,Completed,3036.63,1,2023,Yes
,2023-01-13,C2478,Headpho,222.0,346.33,Credit Card,Pending,76885.97,1,2023,Yes
T74246,2023-01-13,C2138,Smartphone,707.0,525.38,PayPal,Completed,371443.14,1,2023,Yes
T74247,2023-01-13,C4075,Laptop,5.0,525.38,PayPal,Completed,2626.9,1,2023,Yes
T74248,2023-01-13,C2774,Smartphone,10.0,86.41,PayPal,Pending,864.12,1,2023,No
T74249,2022-10-05,C1976,Laptop,4.0,784.76,Credit Card,Unknown,3139.05,10,2022,Yes
T74250,2023-01-13,C3230,Coffee Machine,8.0,525.38,Credit Card,Pending,4203.03,1,2023,Yes
T74251,2021-02-08,C1649,Laptop,261.0,298.11,Cash,Completed,77806.22,2,2021,Yes
T74252,2023-01-13,C4125,Tablet,613.0,623.71,Credit Card,Failed,382337.14,1,2023,Yes
T74253,2023-01-13,C2358,Tablet,6.0,783.67,Credit Card,Completed,4702.02,1,2023,Yes
T74254,2023-01-13,C1757,Headphones,1.0,712.08,Credit Card,Completed,712.08,1,2023,No
,2023-01-13,C3222,Smartphone,536.0,603.72,Cash,Completed,323596.05,1,2023,Yes
,2023-01-13,C4625,Headphones,7.0,182.81,Credit Card,Unknown,1279.68,1,2023,Yes
T74257,2023-01-13,C3262,Headphones,5.0,889.66,PayPal,Completed,4448.31,1,2023,Yes
T74258,2023-01-13,C3580,Tablet,616.0,363.84,Credit Card,Completed,224122.62,1,2023,Yes
T74259,2023-01-13,C3246,Smartphone,8.0,525.38,PayPal,Unknown,4203.03,1,2023,Yes
T74260,2023-01-13,C2299,Headphones,5.0,525.38,PayPal,Completed,2626.9,1,2023,Yes
T74261,2023-01-13,C4404,Tablet,6.0,525.38,Credit Card,Failed,3152.28,1,2023,Yes
T74262,2023-01-13,C3843,Tablet,703.0,67.27,Credit Card,Completed,47292.18,1,2023,Yes
T74263,2023-01-13,C621,Laptop,3.0,528.75,Credit Card,Unknown,1586.25,1,2023,Yes
T74264,2023-01-13,C4203,Coffee M,938.0,525.38,PayPal,Completed,492805.75,1,2023,Yes
T74265,2023-01-13,C4051,Smartphone,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T74266,2023-01-13,C4180,Smartphone,10.0,219.56,PayPal,Pending,2195.6,1,2023,Yes
T74267,2023-01-13,C1558,Headphones,596.0,651.94,PayPal,Pending,388554.46,1,2023,Yes
T74268,2023-01-13,C1411,Tablet,8.0,818.59,PayPal,Pending,6548.75,1,2023,Yes
T74269,2022-05-08,C3730,Headphones,312.0,629.76,Credit Card,Failed,196485.55,5,2022,Yes
T74270,2023-01-13,C1397,Lap,987.0,525.38,Credit Card,Pending,518549.34,1,2023,Yes
T74271,2023-01-13,C4448,Laptop,405.0,946.17,PayPal,Failed,383197.86,1,2023,Yes
T74272,2023-01-13,C551,Smartphone,1.0,708.56,Credit Card,Completed,708.56,1,2023,No
T74273,2023-01-13,C4092,Headphones,6.0,981.82,Credit Card,Failed,5890.92,1,2023,Yes
T74274,2023-01-13,C2816,Headph,4.0,112.58,PayPal,Completed,450.32,1,2023,No
T74275,2023-01-13,C2224,Coffee M,1.0,985.8,PayPal,Completed,985.8,1,2023,No
T74276,2023-01-13,C2464,Smartph,1.0,450.91,PayPal,Completed,450.91,1,2023,No
,2023-01-13,C3018,Laptop,2.0,289.92,Credit Card,Failed,579.84,1,2023,No
T74278,2023-01-13,C3465,Ta,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T74279,2023-01-13,C3538,Headp,8.0,525.38,PayPal,Unknown,4203.03,1,2023,Yes
T74280,2023-01-13,C1469,Tablet,6.0,525.38,Credit Card,Unknown,3152.28,1,2023,Yes
T74281,2023-01-13,C3560,Tab,488.0,371.82,Credit Card,Completed,181449.35,1,2023,Yes
T74282,2023-01-13,C4482,Tablet,4.0,679.11,Credit Card,Failed,2716.45,1,2023,Yes
T74283,2023-06-11,C113,Smartphone,6.0,767.98,Credit Card,Unknown,4607.87,6,2023,Yes
T74284,2023-01-13,C4426,Laptop,10.0,525.38,PayPal,Completed,5253.79,1,2023,Yes
T74285,2023-01-13,C3078,Tablet,6.0,525.38,PayPal,Failed,3152.28,1,2023,Yes
T74286,2023-01-13,Unknown,Coffee Machine,3.0,525.38,Credit Card,Completed,1576.14,1,2023,Yes
T74287,2023-01-13,Unknown,Smartphone,7.0,525.38,Cash,Pending,3677.65,1,2023,Yes
T74288,2023-01-13,C3840,Smartphone,447.0,525.38,Cash,Completed,234844.53,1,2023,Yes
T74289,2023-01-13,C2205,Headphones,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T74290,2023-01-13,C4184,Tablet,2.0,631.5,Cash,Completed,1263.0,1,2023,Yes
T74291,2023-01-13,C2814,Headphones,249.0,720.04,Credit Card,Failed,179289.44,1,2023,Yes
T74292,2023-01-13,C289,Coffee Machine,2.0,525.38,Credit Card,Unknown,1050.76,1,2023,Yes
T74293,2023-01-13,C4470,Smartphone,2.0,525.38,Credit Card,Pending,1050.76,1,2023,Yes
T74294,2023-01-13,C2002,Tablet,3.0,410.2,Credit Card,Unknown,1230.59,1,2023,Yes
,2023-01-13,C1366,Head,6.0,328.35,Credit Card,Completed,1970.1,1,2023,Yes
T74296,2023-01-13,C4536,Smartphone,384.0,549.32,PayPal,Completed,210939.71,1,2023,Yes
T74297,2023-01-13,C3025,Laptop,1.0,525.38,Cash,Completed,525.38,1,2023,No
T74298,2023-01-13,C186,Smartphone,7.0,525.38,Credit Card,Failed,3677.65,1,2023,Yes
T74299,2023-01-13,C2806,Headphones,8.0,262.98,Credit Card,Unknown,2103.82,1,2023,Yes
T74300,2023-01-13,C4876,Headphones,1.0,525.38,PayPal,Pending,525.38,1,2023,No
T74301,2023-01-13,C3388,Smartphone,466.0,525.38,Cash,Pending,244826.74,1,2023,Yes
T74302,2023-01-13,C597,Tablet,5.0,223.16,Credit Card,Completed,1115.82,1,2023,Yes
T74303,2023-01-13,C2078,Laptop,141.0,521.96,Cash,Completed,73596.69,1,2023,Yes
T74304,2023-01-13,C4443,Tablet,819.0,323.48,Credit Card,Unknown,264929.41,1,2023,Yes
T74305,2023-01-13,C2734,Smartphone,3.0,525.38,Credit Card,Pending,1576.14,1,2023,Yes
T74306,2023-01-13,C4254,Smartphone,10.0,846.07,PayPal,Unknown,8460.7,1,2023,Yes
T74307,2023-01-13,C1173,Headphones,7.0,525.38,Cash,Pending,3677.65,1,2023,Yes
T74308,2023-01-13,C4653,Headphones,10.0,525.38,PayPal,Pending,5253.79,1,2023,Yes
T74309,2021-03-04,C962,Smartphone,9.0,397.37,PayPal,Completed,3576.33,3,2021,Yes
T74310,2023-01-13,C2965,Tablet,6.0,502.84,Credit Card,Completed,3017.01,1,2023,Yes
T74311,2023-01-13,C4712,Laptop,8.0,459.41,Credit Card,Unknown,3675.25,1,2023,Yes
T74312,2023-01-13,C4471,Smartp,4.0,614.88,PayPal,Failed,2459.51,1,2023,Yes
T74313,2023-01-13,C2343,Laptop,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T74314,2023-01-13,C3515,Coffee Machine,303.0,525.38,Credit Card,Completed,159189.92,1,2023,Yes
T74315,2023-01-13,C2687,Headphones,5.0,628.48,PayPal,Completed,3142.39,1,2023,Yes
T74316,2023-01-13,C1667,Headpho,8.0,235.8,Credit Card,Failed,1886.43,1,2023,Yes
T74317,2023-01-13,Unknown,Headphones,3.0,395.17,PayPal,Pending,1185.5,1,2023,Yes
T74318,2023-01-13,C4970,Smartphone,2.0,525.38,PayPal,Completed,1050.76,1,2023,Yes
T74319,2021-08-05,C4438,Smartphone,538.0,291.23,PayPal,Pending,156680.58,8,2021,Yes
T74320,2023-01-13,C3883,Tablet,6.0,525.38,Cash,Pending,3152.28,1,2023,Yes
T74321,2023-01-13,C1581,Tablet,630.0,870.04,PayPal,Unknown,548127.8,1,2023,Yes
T74322,2023-01-13,C1842,Coffee Machine,9.0,187.63,Credit Card,Pending,1688.67,1,2023,Yes
T74323,2023-01-13,C4730,Smartphone,8.0,668.08,PayPal,Completed,5344.65,1,2023,Yes
T74324,2023-01-13,C4355,Coffee Machine,2.0,623.3,Credit Card,Completed,1246.59,1,2023,Yes
,2023-01-13,C1883,Smartphone,7.0,525.38,PayPal,Unknown,3677.65,1,2023,Yes
T74326,2023-01-13,C3616,Coffee Machine,4.0,701.97,Cash,Unknown,2807.87,1,2023,Yes
T74327,2023-01-13,C1912,Laptop,4.0,969.42,PayPal,Completed,3877.66,1,2023,Yes
T74328,2023-01-13,C424,Headphones,598.0,644.08,PayPal,Unknown,385161.39,1,2023,Yes
T74329,2023-01-13,C2838,Laptop,6.0,339.6,PayPal,Completed,2037.59,1,2023,Yes
T74330,2022-06-05,C182,Smartphone,6.0,465.67,Credit Card,Pending,2794.04,6,2022,Yes
T74331,2023-01-13,C1625,Laptop,632.0,508.78,PayPal,Completed,321548.96,1,2023,Yes
T74332,2023-01-13,C1163,Tablet,6.0,172.15,Credit Card,Unknown,1032.91,1,2023,Yes
T74333,2023-01-13,C4818,Laptop,196.0,176.87,Credit Card,Completed,34667.07,1,2023,Yes
T74334,2023-01-13,C3468,Laptop,197.0,158.71,PayPal,Completed,31266.3,1,2023,Yes
T74335,2023-01-13,C2924,Headphones,8.0,945.99,PayPal,Failed,7567.89,1,2023,Yes
T74336,2023-01-13,Unknown,Coffee Machine,2.0,379.23,Credit Card,Completed,758.46,1,2023,No
T74337,2023-01-13,C2265,Smartphone,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T74338,2023-01-13,C4103,Smartphone,7.0,524.4,PayPal,Unknown,3670.8,1,2023,Yes
T74339,2023-01-13,C3321,Coffee Machine,476.0,925.88,Credit Card,Failed,440717.84,1,2023,Yes
T74340,2023-01-13,C2664,Laptop,2.0,425.33,Credit Card,Completed,850.66,1,2023,No
T74341,2023-01-13,C4213,Coffee Machine,859.0,508.2,PayPal,Completed,436543.8,1,2023,Yes
T74342,2023-01-13,C2709,Coffee Machine,7.0,574.94,Credit Card,Completed,4024.6,1,2023,Yes
T74343,2023-01-13,C1034,Laptop,2.0,228.08,Cash,Pending,456.16,1,2023,No
T74344,2023-01-13,C2830,Smartphone,8.0,525.38,Credit Card,Unknown,4203.03,1,2023,Yes
T74345,2023-01-13,C3501,Laptop,8.0,525.38,PayPal,Unknown,4203.03,1,2023,Yes
T74346,2023-01-13,C2452,Coffee M,2.0,754.44,Credit Card,Completed,1508.87,1,2023,Yes
T74347,2023-01-13,C3045,Coffee Machine,1.0,882.59,PayPal,Completed,882.59,1,2023,No
T74348,2023-01-13,C231,Tablet,2.0,385.56,PayPal,Pending,771.12,1,2023,No
T74349,2021-04-11,C950,Tablet,5.0,650.38,Cash,Unknown,3251.88,4,2021,Yes
T74350,2023-01-13,C1228,Laptop,2.0,298.69,Credit Card,Pending,597.38,1,2023,No
T74351,2023-01-13,C4818,Headphones,681.0,290.57,Cash,Completed,197876.5,1,2023,Yes
T74352,2023-01-13,C4736,Headphones,531.0,268.9,Credit Card,Pending,142786.54,1,2023,Yes
T74353,2023-01-13,C1881,Tabl,3.0,525.38,Credit Card,Pending,1576.14,1,2023,Yes
T74354,2023-01-13,C1389,Headphones,105.0,75.75,PayPal,Failed,7953.41,1,2023,Yes
,2024-11-06,C4096,Laptop,597.0,525.38,PayPal,Failed,313651.42,11,2024,Yes
T74356,2023-01-13,Unknown,Laptop,667.0,525.38,Credit Card,Completed,350427.97,1,2023,Yes
T74357,2020-09-10,C458,Coffee Machine,238.0,525.38,Credit Card,Completed,125040.27,9,2020,Yes
T74358,2023-01-13,C2513,Coffee Machine,260.0,547.19,PayPal,Completed,142269.65,1,2023,Yes
,2023-01-13,C447,Headphones,8.0,418.55,Credit Card,Completed,3348.38,1,2023,Yes
T74360,2023-01-13,C3180,Tablet,4.0,180.17,Credit Card,Unknown,720.68,1,2023,No
T74361,2023-01-13,C3550,Tablet,9.0,525.38,Credit Card,Pending,4728.41,1,2023,Yes
T74362,2023-01-13,C407,Coffee Machine,7.0,653.09,PayPal,Completed,4571.63,1,2023,Yes
T74363,2023-02-10,C3120,Smartphone,2.0,921.29,Cash,Pending,1842.57,2,2023,Yes
T74364,2023-01-13,C310,Coffee Machine,5.0,796.18,Credit Card,Pending,3980.89,1,2023,Yes
T74365,2023-01-13,C2938,Laptop,10.0,741.41,Credit Card,Completed,7414.1,1,2023,Yes
T74366,2023-01-13,Unknown,Sm,8.0,541.46,PayPal,Unknown,4331.67,1,2023,Yes
T74367,2023-01-13,C105,Coffee Machine,838.0,525.38,Credit Card,Unknown,440267.83,1,2023,Yes
T74368,2023-01-13,C4907,Laptop,3.0,525.38,PayPal,Unknown,1576.14,1,2023,Yes
T74369,2023-01-13,C2604,Coffee,6.0,578.48,Credit Card,Completed,3470.87,1,2023,Yes
T74370,2023-01-13,C796,Tablet,1.0,180.01,PayPal,Failed,180.01,1,2023,No
T74371,2023-01-13,C2556,Headphones,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T74372,2023-01-13,C228,Laptop,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T74373,2023-01-13,C3979,Table,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T74374,2023-01-13,C116,Laptop,382.0,722.57,PayPal,Completed,276020.99,1,2023,Yes
T74375,2023-01-13,C2711,Laptop,604.0,644.41,PayPal,Unknown,389221.46,1,2023,Yes
T74376,2022-05-02,C2118,Headphones,2.0,644.47,PayPal,Unknown,1288.93,5,2022,Yes
T74377,2023-01-13,C3722,Table,5.0,525.38,PayPal,Unknown,2626.9,1,2023,Yes
,2023-01-13,C4153,Smartphone,1.0,152.2,PayPal,Completed,152.2,1,2023,No
T74379,2023-01-13,C2110,Headphones,4.0,525.38,Credit Card,Unknown,2101.52,1,2023,Yes
T74380,2023-01-13,C4250,Tablet,3.0,866.73,PayPal,Pending,2600.19,1,2023,Yes
T74381,2023-01-13,C2299,Tablet,756.0,941.57,PayPal,Completed,711825.18,1,2023,Yes
T74383,2023-01-13,C4673,Coffee Machine,903.0,795.71,Credit Card,Completed,718526.34,1,2023,Yes
T74384,2023-01-13,C1682,Tablet,4.0,288.43,Cash,Pending,1153.72,1,2023,Yes
T74385,2023-01-13,C4026,Headphones,6.0,852.9,Credit Card,Completed,5117.43,1,2023,Yes
T74386,2023-01-13,C1944,Coffee Machine,5.0,525.09,PayPal,Completed,2625.45,1,2023,Yes
T74387,2023-01-13,C4791,Headphones,4.0,525.38,PayPal,Completed,2101.52,1,2023,Yes
T74388,2023-01-13,C463,Headphones,10.0,527.47,Credit Card,Pending,5274.73,1,2023,Yes
T74389,2023-01-13,C4366,Headphones,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T74390,2023-01-13,C3393,Smartphone,10.0,706.36,Credit Card,Unknown,7063.56,1,2023,Yes
T74391,2023-01-13,C073,Laptop,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T74392,2023-01-13,C4993,Table,10.0,444.48,PayPal,Completed,4444.75,1,2023,Yes
T74393,2021-07-10,C4166,Coffee Machine,2.0,525.38,Credit Card,Completed,1050.76,7,2021,Yes
T74394,2023-01-13,C2585,Laptop,8.0,362.29,PayPal,Completed,2898.28,1,2023,Yes
T74395,2023-01-13,C4878,Tablet,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T74396,2025-07-01,C1067,Smartphone,804.0,525.38,PayPal,Failed,422404.93,7,2025,Yes
T74397,2023-01-13,C363,Smartphone,2.0,564.91,Credit Card,Pending,1129.81,1,2023,Yes
T74398,2023-01-13,C903,Laptop,8.0,541.22,PayPal,Completed,4329.77,1,2023,Yes
T74399,2023-01-13,Unknown,Smartphon,946.0,579.17,PayPal,Failed,547890.57,1,2023,Yes
T74400,2023-01-13,C4604,Smartphone,9.0,82.37,Credit Card,Completed,741.3,1,2023,No
T74401,2023-01-13,C1502,Tablet,3.0,342.07,PayPal,Completed,1026.21,1,2023,Yes
T74402,2023-01-13,C276,Tablet,8.0,473.36,Credit Card,Completed,3786.88,1,2023,Yes
T74403,2023-01-13,C1323,Smartphone,1.0,401.3,PayPal,Unknown,401.3,1,2023,No
T74404,2023-01-13,C2385,Tablet,8.0,967.01,PayPal,Completed,7736.12,1,2023,Yes
T74405,2023-01-13,C4167,Coffee Machine,5.0,588.59,Credit Card,Failed,2942.95,1,2023,Yes
T74406,2023-01-13,C3806,Headphones,301.0,877.68,PayPal,Failed,264182.53,1,2023,Yes
T74407,2023-01-13,C462,Smartphone,540.0,376.7,PayPal,Completed,203418.0,1,2023,Yes
T74408,2023-01-13,C984,Headphones,170.0,180.23,Credit Card,Unknown,30639.1,1,2023,Yes
T74409,2023-01-13,C101,Smartphone,245.0,652.38,Cash,Unknown,159833.37,1,2023,Yes
T74410,2023-01-13,C926,Headphones,394.0,233.82,PayPal,Pending,92125.63,1,2023,Yes
T74411,2023-01-13,C1919,Headphones,8.0,445.29,Cash,Failed,3562.32,1,2023,Yes
T74412,2023-01-13,C3623,Headphones,179.0,876.4,Credit Card,Completed,156875.96,1,2023,Yes
T74413,2021-12-03,C913,T,4.0,700.36,Credit Card,Completed,2801.44,12,2021,Yes
T74414,2023-01-13,C1255,Coffee Machine,10.0,583.34,PayPal,Completed,5833.41,1,2023,Yes
T74415,2023-01-13,C3801,Headphones,2.0,870.14,PayPal,Failed,1740.28,1,2023,Yes
T74416,2023-01-13,C1584,Tablet,557.0,525.38,PayPal,Failed,292636.25,1,2023,Yes
T74417,2023-01-13,C3894,Coffee Machine,4.0,525.38,Credit Card,Unknown,2101.52,1,2023,Yes
T74418,2022-04-10,C2740,Headphones,7.0,402.24,Cash,Pending,2815.71,4,2022,Yes
T74419,2023-01-13,Unknown,Laptop,7.0,525.38,PayPal,Completed,3677.65,1,2023,Yes
T74420,2022-05-04,C4781,Headphones,641.0,557.41,Credit Card,Failed,357300.75,5,2022,Yes
T74421,2023-01-13,C1015,Hea,137.0,989.84,Cash,Pending,135608.08,1,2023,Yes
T74422,2023-01-13,C549,Laptop,6.0,477.53,Credit Card,Pending,2865.15,1,2023,Yes
T74423,2023-01-13,Unknown,Laptop,164.0,312.94,PayPal,Completed,51322.8,1,2023,Yes
T74424,2023-01-13,C786,Coffee Machine,4.0,931.92,Credit Card,Pending,3727.68,1,2023,Yes
T74425,2023-01-13,C2509,Smartphone,488.0,797.62,PayPal,Completed,389237.22,1,2023,Yes
T74426,2023-01-13,C493,Smartphone,8.0,597.65,PayPal,Completed,4781.18,1,2023,Yes
T74427,2023-01-13,C543,Laptop,761.0,525.38,Credit Card,Unknown,399813.62,1,2023,Yes
T74428,2023-01-13,C4740,Smartphone,6.0,525.38,PayPal,Failed,3152.28,1,2023,Yes
T74429,2023-01-13,C2684,Coffee Machine,8.0,728.8,Credit Card,Pending,5830.43,1,2023,Yes
T74430,2023-01-13,C2439,Tablet,7.0,525.38,Cash,Pending,3677.65,1,2023,Yes
T74431,2023-01-13,C2840,Headphones,489.0,182.19,PayPal,Pending,89093.2,1,2023,Yes
T74432,2023-01-13,C1253,Tablet,2.0,803.5,Credit Card,Completed,1606.99,1,2023,Yes
T74433,2023-01-13,C1667,Laptop,8.0,503.92,PayPal,Completed,4031.34,1,2023,Yes
T74434,2023-01-13,C4374,Headphones,2.0,218.63,PayPal,Pending,437.25,1,2023,No
T74435,2023-01-13,C593,Coffee Machine,6.0,525.38,Credit Card,Pending,3152.28,1,2023,Yes
T74436,2023-01-13,C2099,Tablet,709.0,479.1,Credit Card,Completed,339680.43,1,2023,Yes
T74437,2023-01-13,C2537,Laptop,4.0,525.38,Credit Card,Pending,2101.52,1,2023,Yes
T74438,2022-07-03,C1198,Smartphone,9.0,718.97,PayPal,Failed,6470.7,7,2022,Yes
T74439,2023-01-13,C2450,Headphones,9.0,258.77,PayPal,Completed,2328.94,1,2023,Yes
T74440,2023-01-13,C377,Laptop,8.0,263.54,PayPal,Completed,2108.29,1,2023,Yes
T74441,2023-01-13,C3642,Coffee Machine,5.0,62.88,Credit Card,Failed,314.41,1,2023,No
,2023-01-13,C2513,Headphones,2.0,822.85,Credit Card,Completed,1645.7,1,2023,Yes
T74443,2023-01-13,C3597,Smartphone,7.0,558.78,PayPal,Failed,3911.49,1,2023,Yes
T74444,2023-01-13,C4810,Headphones,499.0,525.38,Credit Card,Failed,262164.26,1,2023,Yes
T74445,2023-01-13,C3573,Coffee Machine,459.0,114.26,PayPal,Pending,52447.03,1,2023,Yes
T74446,2023-01-13,C3911,Laptop,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T74448,2023-01-13,C1742,Tablet,7.0,525.38,Credit Card,Completed,3677.65,1,2023,Yes
T74449,2023-01-13,C3188,Headphones,5.0,497.79,PayPal,Completed,2488.95,1,2023,Yes
T74450,2023-01-13,C2511,Coffee Machine,2.0,708.0,Cash,Unknown,1416.0,1,2023,Yes
T74451,2023-01-13,C1713,Tablet,2.0,421.58,PayPal,Completed,843.16,1,2023,No
,2023-01-13,C936,Smartphone,4.0,525.38,Cash,Completed,2101.52,1,2023,Yes
,2023-01-13,Unknown,Headphones,629.0,525.38,PayPal,Failed,330463.56,1,2023,Yes
T74454,2023-01-13,C1239,Smartphone,1.0,476.67,Credit Card,Pending,476.67,1,2023,No
T74455,2023-01-13,C1008,Tablet,6.0,273.69,Credit Card,Failed,1642.14,1,2023,Yes
T74456,2023-01-13,C4428,Laptop,450.0,89.43,PayPal,Unknown,40241.94,1,2023,Yes
T74457,2023-01-13,C1896,Coffee Machine,973.0,525.38,Credit Card,Completed,511194.03,1,2023,Yes
T74458,2023-01-13,C149,Headphones,964.0,54.64,Credit Card,Completed,52672.96,1,2023,Yes
T74459,2023-01-13,C4756,Smartphone,3.0,298.98,PayPal,Unknown,896.94,1,2023,No
T74460,2023-01-13,C633,Tablet,190.0,171.08,PayPal,Unknown,32505.51,1,2023,Yes
T74461,2023-01-13,C1902,Smartphone,495.0,525.38,Credit Card,Completed,260062.74,1,2023,Yes
T74462,2023-01-13,C432,Headphones,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T74463,2020-02-12,C3171,Headphones,8.0,188.66,PayPal,Completed,1509.28,2,2020,Yes
T74464,2023-01-13,C1640,Coffee Machine,2.0,525.38,Cash,Completed,1050.76,1,2023,Yes
T74465,2023-01-13,C4998,Smartphone,1.0,525.38,PayPal,Pending,525.38,1,2023,No
T74466,2023-01-13,C253,Smartphone,550.0,839.57,PayPal,Completed,461763.5,1,2023,Yes
T74467,2023-01-13,C3365,Coffee Machine,4.0,525.38,Credit Card,Pending,2101.52,1,2023,Yes
T74468,2023-01-13,C1364,Coffee Machine,162.0,158.54,PayPal,Failed,25682.75,1,2023,Yes
T74469,2023-01-13,C2142,Headphones,4.0,276.79,PayPal,Completed,1107.15,1,2023,Yes
T74470,2023-01-13,C1044,Coffee Machine,4.0,90.43,Credit Card,Failed,361.71,1,2023,No
T74471,2023-01-13,C4575,Laptop,3.0,869.5,PayPal,Failed,2608.5,1,2023,Yes
T74472,2023-01-13,C565,H,898.0,633.22,Credit Card,Completed,568629.62,1,2023,Yes
T74473,2023-01-13,C3919,Laptop,376.0,525.38,Credit Card,Completed,197542.61,1,2023,Yes
T74474,2023-01-13,C2226,Laptop,6.0,525.38,PayPal,Pending,3152.28,1,2023,Yes
T74475,2023-01-13,C4559,Headphones,6.0,72.4,PayPal,Completed,434.38,1,2023,No
T74476,2023-01-13,C405,Tablet,794.0,700.28,PayPal,Completed,556018.78,1,2023,Yes
T74477,2023-01-13,C2634,Tablet,207.0,570.39,Credit Card,Completed,118070.73,1,2023,Yes
T74478,2023-01-13,C3027,T,3.0,525.38,PayPal,Failed,1576.14,1,2023,Yes
